Job ID,Job Title,Location,Key Skills,Job Salary,Apply Link,Description
JOB-2590,Prompt Engineer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, Deep Learning, PyTorch",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2591,NLP Specialist,Remote,"Power BI, SQL, Git, Vector Databases",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Remote. Must be proficient in Power BI and SQL.
JOB-2592,Backend Engineer,Kochi,"Vector Databases, AWS, Power BI, NLP",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Kochi. Must be proficient in Vector Databases and AWS.
JOB-2593,Machine Learning Engineer,Mumbai,"NLP, TensorFlow, RAG, Python",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Mumbai. Must be proficient in NLP and TensorFlow.
JOB-2594,Python Developer,Chandigarh,"TensorFlow, Python, RAG, Django, Vector Databases, Node.Js",Competitive,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Chandigarh. Must be proficient in TensorFlow and Python.
JOB-2595,Generative AI Developer,Chennai,"Python, OpenAI, Langchain, Prompt Engineering, Machine Learning, Django, Deep Learning",Competitive,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Chennai. Must be proficient in Python and OpenAI.
JOB-2596,Machine Learning Engineer,Delhi NCR,"Docker, AWS, TensorFlow, NLP, Streamlit, RAG",Competitive,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Delhi NCR. Must be proficient in Docker and AWS.
JOB-2597,MLOps Engineer,Delhi NCR,"Streamlit, AWS, Langchain, Deep Learning",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Delhi NCR. Must be proficient in Streamlit and AWS.
JOB-2598,Cloud Architect,Gurgaon,"Langchain, SQL, Docker, Kubernetes, Django, Power BI, AWS",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Gurgaon. Must be proficient in Langchain and SQL.
JOB-2599,Python Developer,Remote,"Docker, Node.Js, Git, Kubernetes, RAG",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Remote. Must be proficient in Docker and Node.Js.
JOB-2600,Python Developer,Chennai,"React, RAG, Streamlit, Vector Databases, Docker, Git",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Chennai. Must be proficient in React and RAG.
JOB-2601,AI Solutions Architect,Mumbai,"Vector Databases, Django, Python, Git, React, SQL",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Mumbai. Must be proficient in Vector Databases and Django.
JOB-2602,Backend Engineer,Hyderabad,"React, RAG, Vector Databases, TensorFlow, Streamlit, PyTorch",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Hyderabad. Must be proficient in React and RAG.
JOB-2603,NLP Specialist,Delhi NCR,"OpenAI, AWS, React, Prompt Engineering",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Delhi NCR. Must be proficient in OpenAI and AWS.
JOB-2604,AI Product Manager,Pune,"AWS, Vector Databases, Langchain, OpenAI, SQL, Deep Learning",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Pune. Must be proficient in AWS and Vector Databases.
JOB-2605,AI Product Manager,Remote,"Vector Databases, NLP, Deep Learning, PyTorch, Node.Js",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Remote. Must be proficient in Vector Databases and NLP.
JOB-2606,NLP Specialist,Pune,"RAG, SQL, Streamlit, Django, React, Python, Kubernetes",Competitive,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Pune. Must be proficient in RAG and SQL.
JOB-2607,Data Analyst,Kochi,"React, Python, Prompt Engineering, Langchain",Competitive,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Kochi. Must be proficient in React and Python.
JOB-2608,Generative AI Developer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, Django",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2609,Machine Learning Engineer,Remote,"Vector Databases, Langchain, OpenAI, Streamlit, React",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Remote. Must be proficient in Vector Databases and Langchain.
JOB-2610,Prompt Engineer,Chennai,"Python, OpenAI, Langchain, Prompt Engineering, Kubernetes, TensorFlow",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Chennai. Must be proficient in Python and OpenAI.
JOB-2611,Machine Learning Engineer,Mumbai,"Git, PyTorch, Docker, Deep Learning, Langchain",Competitive,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Mumbai. Must be proficient in Git and PyTorch.
JOB-2612,Backend Engineer,Bengaluru,"Streamlit, Prompt Engineering, Docker, Langchain, Node.Js",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Bengaluru. Must be proficient in Streamlit and Prompt Engineering.
JOB-2613,Python Developer,Chandigarh,"Vector Databases, Machine Learning, TensorFlow, Prompt Engineering, Django, React, Node.Js",Competitive,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Chandigarh. Must be proficient in Vector Databases and Machine Learning.
JOB-2614,NLP Specialist,Pune,"Git, Langchain, Streamlit, Prompt Engineering",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Pune. Must be proficient in Git and Langchain.
JOB-2615,Backend Engineer,Mumbai,"Langchain, OpenAI, Deep Learning, Node.Js",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Mumbai. Must be proficient in Langchain and OpenAI.
JOB-2616,NLP Specialist,Chennai,"TensorFlow, Node.Js, RAG, Kubernetes, OpenAI, Streamlit",Competitive,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Chennai. Must be proficient in TensorFlow and Node.Js.
JOB-2617,AI Solutions Architect,Kochi,"Django, SQL, Python, PyTorch, Node.Js, OpenAI",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Kochi. Must be proficient in Django and SQL.
JOB-2618,Cloud Architect,Kochi,"Power BI, Streamlit, Node.Js, Django, Deep Learning, Git",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Kochi. Must be proficient in Power BI and Streamlit.
JOB-2619,NLP Specialist,Hyderabad,"SQL, Python, TensorFlow, Streamlit, OpenAI",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Hyderabad. Must be proficient in SQL and Python.
JOB-2620,Prompt Engineer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, Kubernetes, Node.Js",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2621,Python Developer,Kochi,"Django, TensorFlow, Power BI, Vector Databases",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Kochi. Must be proficient in Django and TensorFlow.
JOB-2622,MLOps Engineer,Hyderabad,"React, Langchain, RAG, Prompt Engineering, TensorFlow, Machine Learning, Kubernetes",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Hyderabad. Must be proficient in React and Langchain.
JOB-2623,MLOps Engineer,Chandigarh,"Django, Node.Js, AWS, Docker, RAG, Kubernetes",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Chandigarh. Must be proficient in Django and Node.Js.
JOB-2624,Machine Learning Engineer,Pune,"PyTorch, Deep Learning, Django, RAG, Power BI",Competitive,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Pune. Must be proficient in PyTorch and Deep Learning.
JOB-2625,NLP Specialist,Chennai,"Machine Learning, React, Prompt Engineering, Vector Databases, Power BI",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Chennai. Must be proficient in Machine Learning and React.
JOB-2626,Machine Learning Engineer,Pune,"NLP, Streamlit, RAG, PyTorch",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Pune. Must be proficient in NLP and Streamlit.
JOB-2627,MLOps Engineer,Mumbai,"Langchain, Git, RAG, Power BI, TensorFlow, Python",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Mumbai. Must be proficient in Langchain and Git.
JOB-2628,Backend Engineer,Kochi,"React, TensorFlow, Power BI, Python, Django, Node.Js, Streamlit",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Kochi. Must be proficient in React and TensorFlow.
JOB-2629,Python Developer,Mumbai,"Langchain, Prompt Engineering, Node.Js, Machine Learning, TensorFlow, RAG",Competitive,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Mumbai. Must be proficient in Langchain and Prompt Engineering.
JOB-2630,Data Scientist,Pune,"Langchain, React, Django, NLP, Deep Learning, Git, OpenAI",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Pune. Must be proficient in Langchain and React.
JOB-2631,MLOps Engineer,Chandigarh,"Langchain, Deep Learning, Prompt Engineering, Vector Databases",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Chandigarh. Must be proficient in Langchain and Deep Learning.
JOB-2632,Data Scientist,Hyderabad,"React, PyTorch, Prompt Engineering, OpenAI",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Hyderabad. Must be proficient in React and PyTorch.
JOB-2633,Machine Learning Engineer,Chandigarh,"Prompt Engineering, NLP, Git, Docker, SQL",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Chandigarh. Must be proficient in Prompt Engineering and NLP.
JOB-2634,Generative AI Developer,Remote,"Python, OpenAI, Langchain, Prompt Engineering, Power BI, Node.Js",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Remote. Must be proficient in Python and OpenAI.
JOB-2635,Data Analyst,Bengaluru,"RAG, Power BI, React, OpenAI, Python",Competitive,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Bengaluru. Must be proficient in RAG and Power BI.
JOB-2636,Generative AI Developer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, Git, React",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2637,Prompt Engineer,Delhi NCR,"Python, OpenAI, Langchain, Prompt Engineering, NLP, Deep Learning",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Delhi NCR. Must be proficient in Python and OpenAI.
JOB-2638,Data Analyst,Hyderabad,"Streamlit, Machine Learning, Node.Js, React, Prompt Engineering, Vector Databases",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Hyderabad. Must be proficient in Streamlit and Machine Learning.
JOB-2639,Prompt Engineer,Pune,"Python, OpenAI, Langchain, Prompt Engineering, RAG, Git",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Pune. Must be proficient in Python and OpenAI.
JOB-2640,Backend Engineer,Chennai,"Django, Machine Learning, PyTorch, OpenAI, Langchain",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Chennai. Must be proficient in Django and Machine Learning.
JOB-2641,Machine Learning Engineer,Kochi,"Docker, Vector Databases, AWS, Streamlit, NLP, Git, SQL",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Kochi. Must be proficient in Docker and Vector Databases.
JOB-2642,Machine Learning Engineer,Hyderabad,"Machine Learning, OpenAI, PyTorch, Kubernetes, Langchain, NLP, Vector Databases",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Hyderabad. Must be proficient in Machine Learning and OpenAI.
JOB-2643,NLP Specialist,Hyderabad,"TensorFlow, Streamlit, SQL, PyTorch, Langchain, Deep Learning, Python",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Hyderabad. Must be proficient in TensorFlow and Streamlit.
JOB-2644,Backend Engineer,Chennai,"Streamlit, SQL, Vector Databases, TensorFlow, Python",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Chennai. Must be proficient in Streamlit and SQL.
JOB-2645,Machine Learning Engineer,Gurgaon,"Deep Learning, Node.Js, Streamlit, Django",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Gurgaon. Must be proficient in Deep Learning and Node.Js.
JOB-2646,AI Solutions Architect,Bengaluru,"NLP, Git, React, Deep Learning, Docker, PyTorch, AWS",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Bengaluru. Must be proficient in NLP and Git.
